id,carat,cut,color,clarity,depth,table,x,y,z,price
12031,1.0,Premium,E,SI1,60.7,58.0,6.49,6.43,3.92,4218
13196,1.58,Ideal,E,SI1,62.3,54.0,7.44,7.5,4.64,13395
20057,0.54,Very Good,E,VS1,63.7,58.0,5.1,5.11,3.25,1637
13716,1.23,Premium,I,VS1,60.4,59.0,6.99,6.94,4.23,6025
23978,0.71,Very Good,I,VVS2,63.1,55.0,5.68,5.71,3.59,2115
21677,1.01,Good,E,SI2,63.8,57.0,6.34,6.42,4.06,4642
11228,0.33,Premium,E,VVS2,61.7,60.0,4.48,4.46,2.76,1114
16,1.06,Premium,E,SI2,60.9,59.0,6.61,6.56,4.01,4399
8273,0.7,Premium,H,VS1,60.8,61.0,5.72,5.7,3.46,2647
3775,1.5,Premium,H,VS2,62.1,60.0,7.3,7.25,4.52,10572
2913,0.3,Very Good,G,VVS2,63.4,58.0,4.25,4.21,2.68,878
2195,0.93,Premium,G,VS1,61.7,59.0,6.21,6.23,3.84,4136
29155,0.34,Ideal,G,VS2,61.8,55.0,4.53,4.51,2.79,765
29853,0.52,Premium,D,VS2,62.1,59.0,5.11,5.16,3.18,1822
28647,1.01,Premium,G,SI2,61.6,59.0,6.4,6.43,3.95,4269
1701,0.51,Premium,G,VS2,60.8,58.0,5.2,5.12,3.14,1546
1705,0.72,Ideal,G,VVS2,61.5,57.0,5.76,5.74,3.53,3160
8088,1.03,Premium,H,VVS1,62.8,58.0,6.46,6.36,4.02,6623
7446,0.78,Ideal,H,VS2,61.8,55.0,5.92,5.94,3.66,3495
26331,0.76,Very Good,E,SI1,59.7,58.0,5.96,5.95,3.55,3005
26502,1.01,Good,H,SI2,63.7,60.0,6.31,6.34,4.04,4071
2855,1.01,Very Good,E,SI2,58.9,60.0,6.54,6.59,3.86,4668
1781,0.74,Very Good,G,SI2,62.8,59.0,5.73,5.77,3.61,2383
6388,1.22,Premium,G,SI1,59.4,58.0,6.96,6.9,4.13,6492
2620,0.33,Ideal,F,VS2,60.0,57.9,4.49,4.46,2.69,854
8445,1.2,Good,G,VS2,63.8,52.0,6.73,6.65,4.28,6438
11393,1.04,Ideal,H,VS2,63.0,57.0,6.43,6.47,4.06,5583
14781,2.02,Very Good,H,SI1,60.5,62.0,8.14,8.1,4.94,16988
21482,1.54,Premium,G,VS2,61.4,60.0,7.45,7.4,4.57,12987
13918,1.01,Premium,H,SI1,62.8,58.0,6.32,6.36,3.97,4274
19449,0.31,Good,G,VS2,63.2,57.0,4.3,4.33,2.73,544
15091,1.21,Premium,H,SI1,61.6,58.0,6.82,6.87,4.22,5999
27130,0.3,Very Good,G,SI1,62.8,56.0,4.27,4.3,2.7,447
25480,0.71,Premium,E,SI1,59.7,59.0,5.91,5.86,3.53,2673
12679,0.7,Very Good,E,VS1,62.4,58.0,5.68,5.64,3.54,3199
9838,1.01,Good,E,SI2,63.3,58.0,6.36,6.39,4.04,4611
16742,1.34,Premium,H,VS1,62.8,58.0,7.01,7.04,4.42,9659
12367,0.3,Premium,F,IF,61.4,59.0,4.26,4.29,2.63,886
23990,0.3,Ideal,F,SI1,60.1,56.0,4.33,4.36,2.61,475
16296,0.75,Good,F,SI2,63.7,55.0,5.75,5.79,3.68,2187
13578,0.52,Ideal,E,VS1,61.7,55.0,5.16,5.2,3.2,1875
29134,0.9,Ideal,I,SI1,61.2,57.0,6.21,6.28,3.83,3507
21216,2.01,Ideal,H,SI1,61.9,57.0,8.04,8.15,5.01,15465
20722,0.76,Premium,H,SI1,61.0,56.0,5.89,5.84,3.57,2316
7706,1.53,Premium,F,SI1,60.4,61.0,7.51,7.49,4.54,10365
13334,0.43,Very Good,F,SI1,62.9,55.0,4.84,4.83,3.03,792
6447,1.03,Premium,F,SI2,62.3,58.0,6.47,6.41,4.01,4591
15034,1.7,Good,G,VS2,63.9,58.0,7.51,7.54,4.83,15153
21488,0.7,Very Good,H,VS1,61.7,58.0,5.66,5.72,3.51,2554
15738,0.73,Ideal,G,SI1,62.3,57.0,5.79,5.76,3.6,3007
27331,2.19,Premium,I,SI2,62.6,60.0,8.21,8.16,5.16,14065
21118,0.56,Ideal,E,SI1,61.8,55.0,5.28,5.31,3.28,1694
25895,0.28,Ideal,H,VVS2,61.6,56.0,4.18,4.22,2.58,468
14761,0.77,Premium,H,SI1,62.3,60.0,5.83,5.88,3.63,2293
16899,2.0,Very Good,I,SI1,62.4,61.0,8.03,7.97,4.99,15197
25551,2.05,Ideal,J,SI1,61.1,57.0,8.16,8.23,5.01,15773
29759,0.43,Premium,E,SI1,62.1,57.0,4.83,4.8,2.99,930
26714,2.11,Premium,H,VS1,61.8,57.0,8.28,8.21,5.09,17983
17282,0.31,Premium,H,VVS2,61.5,58.0,4.34,4.38,2.68,802
5958,0.7,Ideal,F,SI1,61.3,55.0,5.73,5.78,3.53,2312
8806,1.09,Ideal,H,SI2,62.2,55.0,6.59,6.63,4.11,4662
8440,1.21,Ideal,G,VVS1,60.8,57.0,6.92,6.85,4.2,10805
14894,0.53,Good,E,SI1,63.7,58.0,5.09,5.14,3.27,1336
9801,1.02,Ideal,F,SI2,62.0,57.0,6.44,6.49,4.0,4751
10107,0.3,Ideal,G,VVS1,62.3,54.0,4.29,4.32,2.68,837
12362,0.71,Premium,G,SI2,59.4,58.0,5.82,5.85,3.47,1808
28044,0.51,Premium,G,SI1,59.6,60.0,5.22,5.19,3.1,1399
2435,0.71,Ideal,H,VS2,61.3,57.0,5.73,5.75,3.52,2075
22393,0.4,Very Good,G,VVS2,63.1,56.0,4.65,4.67,2.94,982
26335,0.33,Ideal,E,VVS2,62.3,55.0,4.46,4.42,2.77,1054
2698,0.71,Ideal,G,SI1,61.9,57.0,5.71,5.76,3.55,2549
16913,0.31,Premium,D,VS2,61.3,60.0,4.41,4.39,2.7,942
23883,0.35,Ideal,E,VS2,61.1,57.0,4.53,4.57,2.78,791
23511,0.36,Ideal,H,VS1,62.3,55.0,4.59,4.56,2.85,810
13104,0.51,Ideal,E,SI1,62.1,57.0,5.09,5.13,3.17,1304
26762,1.24,Premium,H,VS2,62.5,58.0,6.88,6.81,4.28,6892
14826,0.41,Ideal,E,VS1,61.7,56.0,4.8,4.77,2.95,870
14328,0.9,Very Good,G,VS2,62.3,55.0,6.12,6.17,3.83,4299
22698,1.5,Ideal,H,SI2,62.8,57.0,7.29,7.27,4.57,8596
2115,0.3,Premium,D,VVS1,61.0,61.0,4.34,4.3,2.63,958
14809,1.54,Ideal,G,VS1,61.9,54.0,7.43,7.45,4.61,15562
3885,0.27,Ideal,E,VVS2,62.5,55.0,4.17,4.15,2.6,575
10002,0.52,Ideal,I,VS2,61.9,57.0,5.13,5.18,3.19,1110
17211,1.01,Premium,I,SI1,62.0,60.0,6.43,6.38,3.97,4463
30236,1.64,Ideal,G,VS2,61.2,56.0,7.57,7.59,4.63,14084
14247,0.44,Good,G,VVS2,61.5,62.0,4.86,4.9,3.01,1023
26255,0.7,Premium,D,SI1,58.6,60.0,5.8,5.75,3.39,2656
27268,1.51,Very Good,J,SI1,63.2,57.0,7.28,7.2,4.57,7741
19444,1.03,Ideal,F,VS1,62.3,54.8,6.46,6.47,4.02,7697
14846,1.5,Very Good,I,SI2,63.2,59.0,7.19,7.3,4.58,7409
3097,2.01,Premium,F,SI2,62.9,58.0,8.01,7.94,4.99,17407
2023,0.72,Premium,G,SI2,61.7,59.0,5.73,5.68,3.52,1929
30672,0.3,Premium,H,SI1,61.8,58.0,4.31,4.34,2.67,421
15728,0.7,Premium,E,VS2,60.9,58.0,5.76,5.78,3.51,2598
11645,0.51,Ideal,H,VS1,61.0,56.0,5.18,5.22,3.17,1436
25753,1.53,Premium,G,VS2,61.7,58.0,7.43,7.48,4.59,13298
19211,0.75,Ideal,F,VS1,62.2,54.0,5.82,5.86,3.64,3387
13245,0.53,Ideal,H,VS1,62.4,57.0,5.14,5.18,3.22,1454
16420,1.2,Ideal,H,VS1,62.3,56.0,6.8,6.77,4.23,7275
25841,0.3,Very Good,D,SI1,62.0,59.0,4.24,4.27,2.64,552
27913,0.3,Ideal,H,VS2,62.8,57.0,4.31,4.28,2.7,491
23670,2.21,Ideal,I,SI2,61.2,57.0,8.38,8.5,5.13,12098
7423,0.37,Ideal,E,SI1,61.8,56.0,4.6,4.65,2.86,743
27515,0.41,Ideal,J,VVS1,61.4,56.0,4.78,4.81,2.95,827
18301,0.87,Premium,H,SI2,60.7,57.0,6.25,6.19,3.77,2648
27147,0.32,Premium,I,VVS1,62.9,58.0,4.39,4.35,2.75,756
15017,0.3,Ideal,J,SI1,61.6,57.0,4.3,4.34,2.66,351
27144,1.7,Very Good,G,VS2,63.5,58.0,7.59,7.51,4.81,13378
12791,0.53,Ideal,D,VS1,62.5,55.0,5.19,5.16,3.24,1607
8098,0.33,Ideal,G,VVS2,61.7,56.0,4.46,4.44,2.75,932
20027,1.03,Ideal,G,VS2,61.0,57.0,6.55,6.52,3.99,5405
20995,0.42,Ideal,E,SI1,62.0,57.0,4.82,4.77,2.98,749
7455,0.51,Ideal,E,VS2,62.0,55.0,5.09,5.13,3.17,1561
19507,0.42,Very Good,E,VVS2,59.1,59.0,4.92,4.96,2.92,1251
27431,1.01,Very Good,H,SI2,63.3,56.0,6.36,6.39,4.04,4336
10414,1.01,Ideal,E,SI1,62.2,57.0,6.42,6.39,3.99,5622
405,0.32,Ideal,E,VS2,62.3,55.0,4.42,4.38,2.74,900
1137,1.58,Ideal,I,VS2,61.6,57.0,7.48,7.52,4.62,11968
22365,1.07,Ideal,H,SI2,62.1,56.0,6.52,6.55,4.06,4619
24495,2.11,Ideal,J,SI1,62.0,55.0,8.21,8.26,5.08,13530
16015,0.31,Ideal,D,VS2,61.8,56.0,4.37,4.34,2.69,942
21167,0.32,Ideal,G,VVS2,62.1,55.0,4.44,4.41,2.75,936
17034,0.41,Ideal,E,VVS2,62.8,57.0,4.77,4.71,2.98,1193
6680,0.73,Premium,E,VS2,61.1,58.0,5.84,5.8,3.56,2841
890,1.07,Ideal,G,VS2,61.3,55.0,6.59,6.62,4.06,6930
27434,0.31,Ideal,D,SI1,62.0,54.0,4.35,4.39,2.71,731
25015,0.3,Ideal,H,VVS2,62.1,56.0,4.36,4.34,2.71,776
9666,1.2,Ideal,G,VS2,61.1,57.0,6.88,6.82,4.19,9169
28285,0.71,Premium,G,SI1,60.3,61.0,5.76,5.71,3.46,2352
18701,0.31,Very Good,E,VS2,61.1,59.0,4.36,4.38,2.67,680
13147,0.33,Ideal,H,VS1,61.2,56.0,4.44,4.46,2.72,579
28041,0.32,Premium,H,VS2,62.1,58.0,4.42,4.38,2.73,648
18973,0.3,Ideal,G,IF,61.3,57.0,4.32,4.3,2.64,895
7413,1.21,Ideal,H,SI1,61.3,57.0,6.87,6.89,4.22,6476
8466,0.52,Ideal,F,SI1,61.8,57.0,5.16,5.13,3.18,1280
2415,1.21,Premium,G,SI1,62.7,55.0,6.79,6.74,4.24,6738
17194,1.17,Ideal,G,VS1,61.9,57.0,6.7,6.76,4.16,7481
5071,0.53,Ideal,F,SI1,62.0,54.0,5.19,5.24,3.23,1260
4372,1.01,Good,E,SI2,63.3,58.0,6.36,6.41,4.04,4461
150,1.21,Premium,I,SI1,61.5,58.0,6.84,6.79,4.19,5625
21109,0.56,Ideal,D,VS2,62.7,55.0,5.3,5.28,3.31,1715
4871,1.51,Ideal,G,VS1,62.5,57.0,7.31,7.34,4.57,12720
10983,0.41,Premium,D,SI1,62.2,58.0,4.75,4.72,2.95,792
16183,0.61,Ideal,E,SI1,61.9,56.0,5.45,5.49,3.37,1684
8439,1.03,Ideal,G,SI1,60.0,57.0,6.59,6.64,3.98,4538
17342,1.07,Ideal,F,SI2,62.0,56.0,6.56,6.52,4.06,5277
31301,1.71,Ideal,H,SI1,62.0,56.0,7.63,7.67,4.73,11299
8991,1.05,Ideal,D,SI1,60.5,61.0,6.6,6.55,3.98,6132
5298,0.33,Ideal,I,SI1,59.3,57.0,4.52,4.55,2.68,463
6639,0.73,Very Good,F,VS2,60.2,59.0,5.83,5.81,3.51,2942
25170,0.35,Premium,E,VS2,62.8,58.0,4.51,4.48,2.82,863
17009,0.3,Ideal,H,VVS1,62.1,55.0,4.3,4.34,2.68,665
9860,0.31,Ideal,G,IF,61.3,56.0,4.37,4.39,2.68,918
20303,0.56,Ideal,J,VS2,61.9,56.0,5.27,5.31,3.27,1134
12779,0.7,Very Good,I,VS1,61.1,59.0,5.63,5.67,3.47,2188
18972,0.4,Ideal,E,VS1,61.6,56.0,4.77,4.8,2.94,1125
6983,0.5,Ideal,H,VS2,62.3,57.0,5.11,5.06,3.17,1294
18480,1.23,Ideal,H,VS1,61.4,58.0,6.93,6.94,4.25,7215
16532,0.5,Ideal,G,VVS2,62.3,55.0,5.06,5.09,3.17,1897
15419,0.51,Ideal,G,VVS1,61.3,56.0,5.1,5.13,3.14,1825
26285,0.51,Ideal,H,VS1,61.8,55.0,5.13,5.16,3.18,1637
12592,0.51,Ideal,D,VS2,60.6,56.0,5.16,5.19,3.13,1857
22875,0.41,Ideal,E,VS1,61.8,56.0,4.82,4.77,2.96,1153
17229,0.43,Premium,G,VS1,61.0,58.0,4.86,4.84,2.96,1151
27455,0.4,Ideal,I,VVS2,61.3,56.0,4.8,4.78,2.93,1125
21497,1.01,Good,D,SI2,59.1,63.0,6.47,6.52,3.83,4328
11905,0.53,Ideal,D,SI2,61.1,57.0,5.27,5.3,3.22,1361
13212,0.85,Very Good,E,SI1,61.5,59.0,6.1,6.09,3.74,3117
384,1.65,Very Good,G,VS2,61.9,58.0,7.55,7.61,4.7,15312
8542,0.31,Ideal,F,VVS2,62.1,55.0,4.32,4.35,2.69,694
23571,1.04,Premium,G,VS2,61.3,59.0,6.55,6.49,4.0,6296
14314,0.41,Ideal,F,VS1,61.4,56.0,4.78,4.8,2.94,1007
18440,1.27,Premium,I,SI1,60.6,60.0,6.95,6.99,4.23,5666
2117,0.26,Premium,F,VVS1,62.0,59.0,4.07,4.1,2.54,740
26263,0.3,Ideal,D,VVS2,61.6,56.0,4.35,4.38,2.69,858
31032,0.39,Ideal,F,VS2,61.2,57.0,4.71,4.72,2.89,873
14518,0.31,Ideal,F,VS2,62.6,55.0,4.33,4.31,2.7,583
7357,0.42,Ideal,G,VS2,61.9,57.0,4.79,4.82,2.97,835
29332,1.5,Good,I,VVS1,64.0,58.0,7.19,7.25,4.61,7405
27256,0.31,Ideal,F,IF,61.3,56.0,4.37,4.41,2.69,1168
21027,1.03,Ideal,H,SI2,62.2,57.0,6.41,6.46,4.01,4735
25605,0.3,Premium,G,VS1,61.3,60.0,4.33,4.31,2.65,776
25923,0.52,Ideal,H,VS1,61.1,56.0,5.19,5.26,3.17,1449
19642,0.36,Ideal,F,VS1,62.4,55.0,4.55,4.58,2.84,791
9642,0.31,Ideal,I,VS2,62.1,56.0,4.32,4.35,2.69,537
19357,0.64,Premium,J,SI1,61.4,54.0,5.54,5.46,3.38,1346
21714,1.05,Very Good,F,SI1,62.5,57.0,6.49,6.44,4.04,4682
28734,2.35,Ideal,H,SI2,62.5,57.0,8.58,8.44,5.32,12829
14641,0.51,Very Good,E,VS2,62.9,57.0,5.1,5.13,3.22,1612
9636,0.4,Ideal,I,VVS2,61.7,56.0,4.77,4.73,2.93,1080
8725,0.4,Premium,J,VS1,63.0,59.0,4.63,4.67,2.94,810
24940,1.2,Premium,G,VS2,61.9,58.0,6.77,6.73,4.18,7575
22466,0.7,Ideal,E,VVS2,61.6,56.0,5.73,5.71,3.52,3615
31449,0.7,Good,I,VS1,63.1,54.0,5.66,5.69,3.57,2242
27241,0.42,Ideal,F,VS1,61.6,55.0,4.83,4.85,2.98,1031
8758,0.41,Very Good,J,VS1,63.3,58.0,4.72,4.7,2.98,810
25457,0.41,Premium,E,VVS2,61.2,62.0,4.78,4.81,2.93,1246
2184,1.51,Premium,E,VS2,62.9,59.0,7.28,7.32,4.58,14215
23709,1.12,Premium,E,SI2,60.6,59.0,6.77,6.7,4.08,4770
573,1.18,Premium,G,VS1,62.4,60.0,6.73,6.77,4.2,8709
27794,1.26,Premium,F,SI1,60.7,58.0,7.04,6.99,4.25,7276
23846,0.9,Ideal,G,SI2,59.5,57.0,6.29,6.32,3.74,3264
18494,0.71,Very Good,I,VS1,61.4,58.0,5.73,5.76,3.52,2422
31447,1.01,Ideal,F,SI1,62.2,57.0,6.4,6.35,3.96,4769
25366,0.52,Ideal,D,VS2,62.8,57.0,5.14,5.18,3.24,1687
12230,0.79,Very Good,E,VS2,62.9,57.0,5.93,5.96,3.71,3457
6831,0.34,Ideal,F,VVS1,61.5,55.0,4.55,4.51,2.79,1052
17049,0.56,Ideal,E,VS2,60.7,56.0,5.36,5.33,3.24,1819
24931,0.7,Premium,D,SI2,62.2,58.0,5.69,5.66,3.53,2227
27538,1.57,Premium,H,VS2,59.7,58.0,7.57,7.52,4.51,10333
7015,0.3,Ideal,G,VVS1,62.1,55.0,4.32,4.35,2.69,814
15275,0.3,Premium,E,SI1,62.3,59.0,4.28,4.31,2.68,574
12467,0.38,Ideal,G,VS1,61.6,56.0,4.66,4.69,2.87,891
3280,1.2,Premium,H,VS2,62.7,58.0,6.82,6.74,4.25,5637
9088,0.52,Ideal,D,VS1,62.3,55.0,5.13,5.15,3.2,1701
368,0.31,Premium,E,SI1,61.8,58.0,4.36,4.33,2.69,544
6456,0.54,Ideal,D,VS1,60.4,57.0,5.32,5.29,3.21,1976
23654,1.03,Ideal,D,VS1,62.2,57.0,6.42,6.46,4.01,9193
1824,0.4,Ideal,G,SI1,62.1,57.0,4.71,4.64,2.91,700
9645,0.55,Ideal,D,SI1,61.7,56.0,5.27,5.3,3.25,1763
24746,0.54,Ideal,G,VS1,62.0,56.0,5.2,5.24,3.25,1662
2966,1.01,Premium,G,SI1,60.1,60.0,6.48,6.45,3.89,5096
19961,0.31,Ideal,G,VS1,61.3,55.0,4.39,4.36,2.68,676
9044,0.8,Very Good,G,VVS2,62.5,58.0,5.93,5.89,3.7,3404
15345,0.8,Ideal,D,SI1,60.0,56.0,6.04,6.01,3.61,3082
20353,2.02,Premium,I,VS2,61.9,59.0,8.09,8.14,5.02,17535
4415,0.52,Ideal,J,VS1,62.1,58.0,5.09,5.14,3.18,1134
7892,1.0,Good,J,SI1,63.8,57.0,6.29,6.26,4.0,3852
11071,1.01,Premium,E,VS1,61.5,59.0,6.46,6.43,3.97,6670
1711,0.4,Very Good,E,VS2,62.1,55.0,4.67,4.71,2.92,958
16667,0.32,Ideal,G,SI1,61.2,57.0,4.4,4.44,2.71,477
10162,0.56,Ideal,E,VS2,61.9,55.0,5.27,5.31,3.28,1940
21918,0.75,Premium,G,VS1,62.7,60.0,5.77,5.71,3.59,2720
278,0.5,Good,F,SI1,63.6,56.0,5.01,4.9,3.15,1155
20296,0.3,Premium,E,VVS2,62.2,59.0,4.28,4.32,2.67,764
13150,0.33,Very Good,F,VS2,63.4,55.0,4.39,4.36,2.78,666
20434,0.35,Premium,E,SI2,62.2,58.0,4.47,4.5,2.79,491
30651,1.0,Very Good,F,SI2,58.7,58.0,6.59,6.55,3.86,4095
16338,1.1,Very Good,H,VVS2,60.9,57.0,6.67,6.72,4.07,6708
26637,0.3,Ideal,E,VVS1,61.6,56.0,4.33,4.34,2.67,838
14995,0.78,Good,E,VS2,63.6,57.0,5.8,5.86,3.71,3489
22525,1.23,Very Good,I,VS2,60.7,57.0,6.89,6.92,4.19,6310
28764,1.28,Ideal,G,VVS1,61.6,56.0,6.98,7.03,4.31,14709
20551,0.92,Ideal,G,SI1,60.3,56.0,6.26,6.32,3.79,4781
30114,0.51,Ideal,E,VVS2,60.8,56.0,5.18,5.22,3.16,2301
20668,0.29,Very Good,E,VVS1,59.4,62.0,4.3,4.33,2.56,707
25619,0.9,Very Good,F,SI2,62.3,59.0,6.14,6.18,3.84,3496
17655,0.9,Ideal,H,SI1,62.3,56.0,6.15,6.19,3.85,3856
17451,0.58,Premium,E,VS2,62.3,58.0,5.36,5.3,3.32,1881
3953,0.51,Ideal,E,VS2,62.3,56.0,5.08,5.11,3.17,1662
4436,1.0,Good,H,VS2,63.5,58.0,6.3,6.34,4.01,4788
26406,0.51,Very Good,G,VS1,62.7,56.0,5.08,5.1,3.19,1662
23822,1.61,Good,H,SI1,63.9,57.0,7.39,7.45,4.68,10685
3986,0.54,Ideal,F,VS2,61.9,56.0,5.22,5.19,3.23,1836
25748,0.57,Ideal,D,VS2,61.1,57.0,5.41,5.37,3.29,1963
3200,1.25,Premium,I,SI1,62.3,56.0,6.84,6.86,4.26,5690
1639,1.26,Ideal,G,VS1,61.4,56.0,6.99,7.04,4.31,8742
16566,0.37,Ideal,E,VS2,61.9,55.0,4.62,4.66,2.87,792
19085,1.7,Ideal,E,SI2,62.3,55.0,7.65,7.58,4.74,12754
26684,0.7,Very Good,E,SI1,61.1,58.0,5.72,5.75,3.5,2573
25583,1.01,Ideal,H,SI1,62.3,57.0,6.38,6.44,4.0,5134
766,1.52,Fair,I,VVS2,65.4,56.0,7.17,7.1,4.68,9550
3783,0.41,Ideal,E,SI1,62.1,57.0,4.8,4.78,2.97,904
7329,1.32,Premium,H,VS1,62.4,59.0,7.03,6.99,4.36,8104
8621,0.3,Ideal,F,IF,61.2,58.0,4.35,4.37,2.67,886
27955,0.7,Good,F,VS2,57.1,58.0,5.89,5.93,3.38,2909
9086,1.0,Very Good,D,SI2,63.4,58.0,6.34,6.37,4.03,4743
28919,0.71,Ideal,D,SI1,61.8,57.0,5.7,5.73,3.53,2688
18692,0.31,Very Good,H,VS2,63.5,56.0,4.29,4.33,2.74,489
20285,1.51,Premium,G,SI2,62.5,59.0,7.31,7.25,4.55,8281
29949,1.53,Ideal,I,VS1,62.2,56.0,7.37,7.31,4.57,11262
18802,0.72,Ideal,I,VVS2,62.1,57.0,5.74,5.77,3.57,2330
11386,2.04,Premium,J,VS2,61.7,59.0,8.1,8.17,5.03,14344
14079,1.21,Good,H,VS1,63.7,58.0,6.69,6.72,4.26,7721
170,1.28,Ideal,J,SI2,62.1,57.0,6.91,6.86,4.28,4548
13223,0.52,Ideal,D,SI2,63.0,57.0,5.14,5.12,3.23,1223
14499,0.36,Premium,D,VS2,59.6,59.0,4.67,4.64,2.78,969
22955,0.9,Ideal,D,SI2,62.3,57.0,6.12,6.17,3.83,3577
3075,0.51,Ideal,F,VVS2,61.8,55.0,5.16,5.13,3.17,1904
17756,0.3,Good,G,SI1,63.1,57.0,4.25,4.28,2.69,563
3678,0.39,Ideal,E,VS2,62.0,54.7,4.7,4.64,2.9,988
23916,0.27,Ideal,G,VVS2,62.4,53.0,4.12,4.16,2.59,590
28724,0.3,Ideal,H,VVS1,62.5,57.0,4.3,4.31,2.69,684
9848,1.01,Ideal,E,SI1,62.1,55.0,6.39,6.43,3.98,5262
25535,0.9,Ideal,F,VS2,62.3,56.0,6.13,6.16,3.83,5020
6195,0.3,Ideal,G,IF,62.3,54.0,4.32,4.3,2.69,895
12110,0.39,Ideal,D,VS2,62.7,57.0,4.66,4.7,2.93,958
7492,0.41,Ideal,D,SI2,62.9,56.0,4.79,4.77,2.99,876
1293,1.5,Premium,H,SI1,60.6,60.0,7.42,7.47,4.5,9979
22086,0.41,Premium,D,VS2,60.6,58.0,4.77,4.81,2.9,938
12218,0.42,Ideal,G,VVS1,62.4,54.0,4.79,4.82,3.0,1194
28182,0.33,Ideal,F,SI1,61.7,56.0,4.45,4.48,2.76,591
4628,0.5,Premium,G,VS1,60.6,59.0,5.07,5.06,3.06,1417
17932,0.41,Premium,G,VS2,61.0,60.0,4.75,4.8,2.92,830
13769,1.23,Ideal,G,VVS1,62.3,58.0,6.83,6.88,4.28,10164
18448,0.9,Good,D,SI2,64.2,56.0,6.0,6.05,3.89,3275
14220,0.41,Ideal,F,VVS1,61.7,55.0,4.77,4.81,2.96,1295
2030,0.5,Ideal,F,VVS1,62.1,56.0,5.06,5.09,3.14,2100
8523,0.54,Ideal,F,VS2,62.0,56.0,5.22,5.25,3.25,1786
20470,0.76,Ideal,F,SI1,61.5,56.0,5.86,5.9,3.62,2928
19842,0.3,Very Good,F,VVS2,62.5,55.0,4.3,4.3,2.69,682
11283,0.34,Premium,F,SI2,60.4,60.0,4.5,4.55,2.73,439
30475,0.71,Ideal,F,SI2,61.1,57.0,5.79,5.76,3.53,2258
20183,0.71,Ideal,I,VS1,62.3,56.0,5.72,5.71,3.56,2496
9276,0.35,Very Good,G,SI1,61.2,61.0,4.51,4.54,2.77,497
5209,0.31,Very Good,D,SI2,63.1,58.0,4.32,4.29,2.71,460
24810,0.7,Premium,D,SI1,62.9,58.0,5.66,5.62,3.54,2587
21623,1.53,Premium,F,VS2,61.9,55.0,7.41,7.38,4.58,12899
22838,0.4,Very Good,E,VS1,63.4,56.0,4.7,4.67,2.98,986
22573,0.41,Ideal,F,VVS2,61.9,56.0,4.73,4.75,2.94,1115
28326,1.41,Premium,D,SI1,61.0,61.0,7.2,7.24,4.39,8824
26354,0.54,Ideal,E,VS2,61.5,55.0,5.3,5.23,3.23,1742
20215,0.31,Ideal,E,VVS1,61.8,57.0,4.35,4.37,2.69,984
24510,0.78,Very Good,I,VS1,61.6,55.0,5.92,5.98,3.67,2866
28384,1.01,Ideal,F,SI1,62.8,54.0,6.41,6.43,4.03,5699
15257,0.72,Good,H,SI2,64.0,58.0,5.69,5.64,3.61,2227
11599,0.47,Good,F,VVS2,63.3,57.0,4.88,4.91,3.09,1263
18491,0.41,Premium,E,SI1,61.4,59.0,4.79,4.77,2.94,930
1637,1.2,Very Good,J,SI2,62.9,57.0,6.8,6.75,4.25,4142
3586,1.01,Very Good,H,SI2,63.4,57.0,6.34,6.31,4.01,3772
11456,0.56,Premium,D,VS2,62.4,59.0,5.28,5.25,3.28,1966
2937,0.57,Ideal,E,VS2,61.2,57.0,5.35,5.33,3.27,1840
12477,0.34,Ideal,D,SI1,61.5,55.0,4.55,4.52,2.79,750
13790,0.3,Ideal,F,VS2,62.1,53.6,4.29,4.32,2.67,601
8443,0.43,Ideal,F,VVS1,61.6,55.0,4.8,4.89,2.98,1358
28743,0.32,Ideal,D,SI2,60.7,57.0,4.46,4.4,2.69,612
10473,0.54,Ideal,H,VS1,60.5,57.0,5.25,5.28,3.18,1637
28331,0.5,Good,E,SI1,63.6,56.0,5.03,5.07,3.21,1415
30524,0.42,Premium,D,SI1,60.9,60.0,4.76,4.81,2.92,1040
25781,1.21,Premium,D,SI2,62.6,58.0,6.84,6.81,4.26,6028
4011,0.5,Ideal,F,SI2,61.4,57.0,5.08,5.12,3.13,1142
18122,2.21,Premium,H,SI2,62.0,60.0,8.38,8.28,5.18,17640
15908,0.32,Ideal,E,VS2,62.0,55.0,4.43,4.39,2.73,900
22527,0.53,Ideal,D,SI1,62.0,56.0,5.21,5.18,3.22,1422
25117,1.02,Premium,F,SI2,62.2,59.0,6.45,6.34,3.98,4013
26082,1.0,Fair,F,VVS2,67.4,60.0,6.07,5.93,4.09,6027
12258,0.31,Premium,H,VS2,61.9,60.0,4.27,4.31,2.65,462
23495,1.51,Good,D,VS2,64.2,57.0,7.21,7.1,4.6,13869
12069,1.01,Fair,E,SI2,65.0,60.0,6.29,6.24,4.06,4797
27537,0.33,Ideal,I,VS1,61.6,56.0,4.45,4.48,2.75,668
2426,1.02,Premium,E,VVS2,61.6,58.0,6.44,6.46,3.97,8712
4073,0.41,Ideal,H,VVS1,62.6,54.0,4.74,4.77,2.97,939
15713,0.3,Ideal,F,IF,62.0,56.0,4.32,4.35,2.68,886
21530,0.34,Premium,F,VS2,59.5,59.0,4.55,4.58,2.71,775
26353,1.74,Ideal,H,VS1,62.3,56.0,7.74,7.65,4.81,16253
